filename,label,arch,nodes,edges,out_degree,in_degree,density,closeness_centrality,betweeness_centrality,connected_components,diameter,radius,total_trans,total_cal,total_ctl,avg_trans,avg_cal,avg_ctl,avg_block,avg_block_size
fddc68aab76180b3cd71698e7bc6dfd0e150190754b59c156a25fa4338cd3510,0,3,1125,2279,0.000888889,0.000888889,0.001802293,0.068012966,0.008292483,1,60,2,13048,4667,732,11.59822222,4.148444444,0.650666667,2.025777778,18.35022222
fddc7af391e485e918b1c20ab32f055ecdf0c486c8c3f9faba32041c4d264cfe,0,7,838,1632,0.001193317,0.001193317,0.002326755,0.077182796,0.007968126,27,33,2,6089,1805,721,7.266109785,2.153937947,0.860381862,1.947494033,13.67661098
fddd4f48c79760577f6906b88db016f028d7d7bc394b457ad3168806f3915a39,0,7,102,150,0.009803922,0.009803922,0.01456028,0.027399132,0.003447874,7,15,2,243,164,64,2.382352941,1.607843137,0.62745098,1.470588235,6.078431373
fdde566916580287f64cf167206063ec1c6c01cc7327845181f80e2e3525e14f,0,3,487,1060,0.002053388,0.002053388,0.004478583,0.091793394,0.007387711,2,24,2,4708,1873,361,9.667351129,3.845995893,0.741273101,2.176591376,15.91170431
fdde9a8f9eda3b3a30608c212374b66d94680d2ec4cbbbc4ce8c23ab0c784038,0,7,2153,4207,0.000464468,0.000464468,0.000908001,0.097033265,0.002104936,77,112,2,24171,9297,1584,11.22666047,4.318160706,0.735717603,1.95401765,19.20065026
fddfa05989d5bb98f31e9a229def40bdecf144c0e98d40b7264db486f08a5c94,0,6,2959,4269,0.000337952,0.000337952,0.000487734,0.030617758,0.001074883,51,41,2,0,2287,2604,0,0.772896249,0.880027036,1.442717134,6.589050355
fde18a7ed95a5d606dbefd6139065393c43f8c0bd254e83a752fd65d4893a843,0,2,3546,6389,0.000282008,0.000282008,0.000508251,0.047108208,0.002331336,80,44,2,22646,5472,2627,6.386350818,1.543147208,0.740834743,1.801748449,8.994077834
fde1e33e27af80792bdb7a1d1ecc263d5cc7255cedd7dfd7c0aa2508b27a7274,0,5,347,541,0.002881844,0.002881844,0.004506005,0.03681885,0.015668789,3,38,2,3726,708,318,10.73775216,2.040345821,0.916426513,1.55907781,14.04322767
fde1e40dbaa6f39985f4e1d8c03ace8a9a36062fbb0e5eed7f07b11712657a13,0,7,139,244,0.007194245,0.007194245,0.012720259,0.041013241,0.010795553,2,21,2,1098,546,93,7.899280576,3.928057554,0.669064748,1.755395683,16.95683453
fde24dcffcfb868c9a9ba073334ac5c562827a1e41840c95938da616acc2a48a,0,1,48,70,0.020833333,0.020833333,0.031028369,0.045306928,0.002958295,5,9,2,90,101,38,1.875,2.104166667,0.791666667,1.458333333,5.4375
fde263297f8a3a94bb9f84bd911468f0543c831b0b9d83470a87a36546542a05,0,1,3669,7455,0.000272554,0.000272554,0.00055395,0.088076501,0.002303064,17,45,2,9027,11882,3254,2.460343418,3.238484601,0.886890161,2.031888798,9.489506678
fde2fd76a751c5a2230a2f0ac8f111d0d434699ea9197187c903dbc46156c35a,0,7,394,736,0.002538071,0.002538071,0.004753232,0.07181731,0.007826691,4,41,2,2564,1529,112,6.507614213,3.88071066,0.284263959,1.868020305,13.5964467
fde3148af9c89c692abfdb9912600279defaec9e3304b4d943352a80d7c821b4,0,3,779,1358,0.001283697,0.001283697,0.002240695,0.052636261,0.003247258,6,36,2,8061,2606,450,10.3478819,3.345314506,0.577663671,1.743260591,17.97946085
fde32247c7fd08af3cf38b93c0b33d5a41db3e497c3743cc152d18d1a5166677,0,3,1581,3279,0.000632511,0.000632511,0.001312661,0.059371094,0.006185236,4,124,2,10741,5119,860,6.793801392,3.237824162,0.543959519,2.074003795,14.93042378
fde364678dc3cddd13864a840eaf7d1daa5884dee0ca7445f14b2fdd13858a13,0,3,227,404,0.004405286,0.004405286,0.007874937,0.060064674,0.018673216,5,31,2,1967,1248,179,8.665198238,5.497797357,0.788546256,1.779735683,19.48898678
fde40ab1aed7b7ae657dcdb88a37ecc0be71b3177f0aa2d063493e9e515d0052,0,2,979,1642,0.00102145,0.00102145,0.001714951,0.053028418,0.004891649,43,29,2,7048,1825,860,7.19918284,1.864147089,0.878447395,1.677221655,10.5505618
fde535bc63375742cc1603547b4f533d9441cc9d2b08970dc2e4b2a2835ab826,0,1,384,681,0.002604167,0.002604167,0.004630385,0.074543475,0.015009228,14,27,2,638,1084,299,1.661458333,2.822916667,0.778645833,1.7734375,5.9921875
fde5675313832850a57502f855e9fd39e889c34e34c1545130d43edf7fd62de9,0,1,615,1101,0.001626016,0.001626016,0.002915707,0.02060222,0.024692177,38,255,2,648,683,293,1.053658537,1.110569106,0.476422764,1.790243902,44.30081301
fde5d418d518be76822f545969c66cd70f48bfbf6f6e7227795720ec59c36895,0,1,1089,2064,0.000918274,0.000918274,0.001742019,0.060184996,0.009889148,11,39,2,4065,4422,923,3.732782369,4.060606061,0.847566575,1.895316804,10.89348026
fde5dbaf3acdf0dcecc8642186090a2681b2dffd4c52d40583b5cb0d7d33a953,0,7,1188,2319,0.000841751,0.000841751,0.001644499,0.042826685,0.002454136,8,54,2,13340,4356,453,11.22895623,3.666666667,0.381313131,1.952020202,17.8493266
fde5f4b2b7bc4025addde8fbc8426ba5e3462feff21f5d8ea54cba6d5e43e733,0,1,372,519,0.002688172,0.002688172,0.003760543,0.012428179,0.00257602,11,39,2,409,353,182,1.099462366,0.948924731,0.489247312,1.39516129,5.034946237
fde62101ae592ca4d345c246daf401710cadf0c03e77c916f34fbc04809ef3d4,0,5,326,520,0.003067485,0.003067485,0.004907975,0.048263802,0.014076608,6,27,2,1165,614,185,3.573619632,1.883435583,0.567484663,1.595092025,6.5
fde799c96b28ab2c8bf15af22cb7a88890b0feccd2e764a30a1140c8c4845b0e,0,7,3678,6435,0.000271887,0.000271887,0.000475821,0.03889091,0.001946265,222,67,2,26481,11036,1678,7.199836868,3.000543774,0.45622621,1.74959217,13.26508972
fde7ddd39efbf84443bd532153bac8e8e94ca3782f4c3d121d778b8075da083b,0,1,694,1479,0.001440922,0.001440922,0.003075215,0.053600542,0.012246405,18,40,2,1873,1648,450,2.698847262,2.374639769,0.648414986,2.131123919,9.203170029
fde8cae26ce5923e1df7108398e726e0504f615a5a20028af204a204192c8016,0,3,147,284,0.006802721,0.006802721,0.01323269,0.056456426,0.018523838,3,27,2,700,335,99,4.761904762,2.278911565,0.673469388,1.931972789,9.755102041
fde98dc5aaade15e77fb22ef6a9480fbf0ae3e01430521e40505ec5efc1a63e1,0,7,3718,7326,0.000268962,0.000268962,0.000530109,0.057900506,0.002898168,28,74,2,31769,10355,1757,8.54464766,2.785099516,0.472565896,1.970414201,14.20817644
fdea11b27e99940d899d98ccd5e3a6b716550986571dacbb24f1c0ac7e707ef6,0,5,1833,3241,0.000545554,0.000545554,0.000965142,0.045815154,0.004001385,21,50,2,11493,3834,1632,6.2700491,2.091653028,0.890343699,1.768139662,9.605564648
fdea19fbaf90f341845d8291c67504041a2baa615d9deab26642c939f5e8af23,0,7,692,1228,0.001445087,0.001445087,0.002568114,0.02235608,0.004351533,32,37,2,6201,2202,395,8.960982659,3.182080925,0.570809249,1.774566474,14.89306358
fdea3b63a41a04f31d18e118cb9d68a0c068a0775851605eaaa3cca2f38ab14d,0,7,1198,2348,0.000834725,0.000834725,0.001637371,0.045059446,0.007464351,7,59,2,14607,5123,653,12.19282137,4.276293823,0.545075125,1.959933222,19.26293823
fdea83b01ccca71e3883c0a2e1cbe0e97b1ff39aae8e84fff1470e9019a7b84a,0,1,4358,9369,0.000229463,0.000229463,0.000493422,0.080007947,0.001830396,96,30,2,11802,9937,3135,2.708122992,2.280174392,0.719366682,2.149839376,7.438962827
fdec5bff2ee79ccf2a17be8412178e24fb958bde1dbb883281340078366e420c,0,5,1310,2246,0.000763359,0.000763359,0.001309781,0.054931179,0.005337472,4,41,2,8166,2354,1138,6.233587786,1.796946565,0.86870229,1.714503817,9.269465649
fded21c263f1b845c11a246ab4f457d58c17715e9fed1dde84af768bb5935668,0,7,186,330,0.005376344,0.005376344,0.009590235,0.054876046,0.01473551,2,28,2,1133,600,139,6.091397849,3.225806452,0.747311828,1.774193548,11.86021505
fdeda6da24de4cb4ff688226c35b573dc0571cf05ef6972ba7ce4db620227ee3,0,7,728,1211,0.001373626,0.001373626,0.002288118,0.048204096,0.009189833,52,54,2,6274,2586,458,8.618131868,3.552197802,0.629120879,1.663461538,15.31730769
fdee76e2a6287428dc85b3e3238815a569749dcd08c470a9a78dbf55921499c8,0,5,751,1196,0.001331558,0.001331558,0.002123391,0.039614535,0.009716457,5,47,2,7314,1411,486,9.739014647,1.878828229,0.64713715,1.592543276,12.66577896
fdeea85709fff83bab3c268325227fc85dfb6cf47810a248c0d4d79fc3bb8df8,0,5,214,332,0.004672897,0.004672897,0.007283577,0.039185448,0.0127653,4,25,2,3016,616,195,14.09345794,2.878504673,0.911214953,1.551401869,18.08411215
fdeeb9e815f7a00de45cfa678b07caf43442c9fe6ebdf30aecc2333468c5e70d,0,7,4387,8484,0.000227946,0.000227946,0.000440925,0.067242364,0.002623393,79,57,2,47722,7310,2155,10.87804878,1.666286756,0.491224071,1.933895601,14.86209255
fdefe9ce4fa502dc2aa4ff769b218b52eee63ae08bc0b80449c41b799cc4801f,0,3,228,423,0.004385965,0.004385965,0.008172965,0.068008628,0.018296797,1,26,2,3080,1394,168,13.50877193,6.114035088,0.736842105,1.855263158,25.87280702
fdf03857d19f6baaecaa9a53a01892bd90e8b75f4b67ede89ebe48da3dedf74e,0,6,1648,2960,0.000606796,0.000606796,0.001090538,0.033654386,0.005296898,33,48,2,0,879,639,0,0.533373786,0.387742718,1.796116505,16.21601942
fdf05fdc01507f3d230dd4edbbcf0033fe21d8c9dc7e433298df097eb80631f0,0,8,913,1838,0.00109529,0.00109529,0.002207394,0.065946269,0.007566047,8,42,2,857,875,704,0.938663746,0.95837897,0.771084337,2.013143483,16.26506024
fdf0801965043426bf31a0761c8eb97454dc24a93f8c5040154c4baeb90846b8,0,1,32,26,0.03125,0.03125,0.026209677,0.035840147,0.002688172,10,7,2,11,103,1,0.34375,3.21875,0.03125,0.8125,17
fdf0f027ef16be9ec7528d90f206a7433f59b1b4229f2eb9f910ea94e4226868,0,1,588,891,0.00170068,0.00170068,0.002581441,0.018647286,0.006701965,114,45,2,1397,448,343,2.37585034,0.761904762,0.583333333,1.515306122,5.457482993
fdf1f96ed601dd98c45cdd845a39e582a5af3e8d33af0aa8e4d33dc31ad5ee12,0,1,5404,12954,0.000185048,0.000185048,0.000443663,0.068328508,0.001490835,119,37,2,15358,12162,4308,2.841968912,2.250555144,0.797187269,2.397113249,6.814951887
fdf2ff9f825fa6e55ead6e7bddc13bd885b41fbc859ce2ebc0396278a8621600,0,7,590,1180,0.001694915,0.001694915,0.003395586,0.06036297,0.010003818,2,51,2,7842,2311,110,13.29152542,3.916949153,0.186440678,2,20.05084746
fdf4f856f59fcfbe09044c61c9ae66823d8763516b91ccd215ba9d73c8722b9b,0,7,3719,6797,0.000268889,0.000268889,0.000491566,0.039618779,0.002334931,148,72,2,28298,10912,1689,7.609034687,2.934122076,0.454154343,1.827641839,12.88088196
fdf5b3731a3e5dee10994b4cdf6a85391fd9ec0fbcf41c85e0a2f6a81697dc0c,0,3,45,66,0.022222222,0.022222222,0.033333333,0.055754629,0.012896406,3,11,2,191,87,13,4.244444444,1.933333333,0.288888889,1.466666667,9.822222222
fdf9635415ac680f0d19f94a4c7798623f701fbbde9071e5a2a10ce6f1ce292e,0,3,65,106,0.015384615,0.015384615,0.025480769,0.048999394,0.009893926,3,15,2,259,127,29,3.984615385,1.953846154,0.446153846,1.630769231,9.092307692
fdf96fd89c8e2f804e059f023f453f79b2ffd3a5ff9367188f3635e1c4c2ba2a,0,3,99,159,0.01010101,0.01010101,0.016388374,0.03905125,0.006323492,4,15,2,768,568,60,7.757575758,5.737373737,0.606060606,1.606060606,17.42424242
fdfa6a552cc447104631be511a9a093ea6acfd70b0423ab3ca4b495805536ff9,0,5,700,1158,0.001428571,0.001428571,0.002366646,0.055865892,0.008631947,5,33,2,6295,1337,409,8.992857143,1.91,0.584285714,1.654285714,11.89714286
fdfb1f3c7259151cf1555bd3be72efbb76e918eabff30bb73fcdb0d55b4ed9ee,0,3,20,19,0.05,0.05,0.05,0.063369565,0.009064327,5,7,2,97,41,5,4.85,2.05,0.25,0.95,8.15
fdfba57435af4722eab7bf9ac87384c161a13e4b0b7a511d450130c9764a430c,0,1,568,1140,0.001760563,0.001760563,0.003539757,0.111980542,0.008747178,1,25,2,1678,749,494,2.954225352,1.318661972,0.86971831,2.007042254,6.091549296
fdfd2c0912cdfdf88bc1167ea2f9251267004b9fc249493854d4fddc9747b9c8,0,1,629,1155,0.001589825,0.001589825,0.002923962,0.063128417,0.006984905,20,29,2,1573,2212,331,2.500794913,3.516693164,0.526232114,1.836248013,8.723370429
fdfd52a3e520a2ff76cef06088325e74abc18c80ec2ace2047d7d6d5f0fab9e0,0,1,44,47,0.022727273,0.022727273,0.024841438,0.047206538,0.006657103,8,9,2,56,126,14,1.272727273,2.863636364,0.318181818,1.068181818,7.5
fdfea6fc3ea4ea72f90aebb8402fa8a9b995e43e481bb57e2d420024ca0b15b6,0,7,334,541,0.002994012,0.002994012,0.004864146,0.034377287,0.002953038,27,19,2,2675,1194,195,8.008982036,3.574850299,0.583832335,1.619760479,14.44311377
fdfecfff2dd9b09f7a2b214b4cf0a9d842284fb14dadacb3f84da6d40196c844,0,1,924,1631,0.001082251,0.001082251,0.001912407,0.046811385,0.008842765,66,32,2,1571,1252,554,1.70021645,1.354978355,0.5995671,1.765151515,4.501082251
fdfedb966ca200a0135ac1b9a2d8adf8fdbf6eb46c1ce504df7acb756172713d,0,5,331,583,0.003021148,0.003021148,0.005337362,0.039172409,0.005346405,3,23,2,1123,481,319,3.392749245,1.453172205,0.963746224,1.761329305,6.256797583
fdfee1ca722696eb5cbdb926dfa44a03012e664c10e60e95820fae216ebb85d7,0,5,130,174,0.007692308,0.007692308,0.010375671,0.033668643,0.009828283,4,20,2,489,350,115,3.761538462,2.692307692,0.884615385,1.338461538,7.476923077
fc00e53349f1c8a49c067062584ecf30db6074c2f84573b6390db225149d5469,0,1,154,260,0.006493506,0.006493506,0.011034717,0.079259145,0.020633134,7,20,2,337,555,100,2.188311688,3.603896104,0.649350649,1.688311688,13.31168831
fc00f38eb692b9991ab14da28230ad2ad8354888671fcf3875976f616f527739,0,7,2018,4451,0.00049554,0.00049554,0.00109353,0.099195026,0.00327209,3,77,2,19701,7254,1291,9.762636274,3.594648167,0.639742319,2.205649158,16.76114965
fc0196f377b172f58a2d1363561dcf2d7082c02cf3c70b9b5a1d7b4f3d387269,0,7,1641,3311,0.000609385,0.000609385,0.001230288,0.066136338,0.005222054,2,51,2,16381,6261,937,9.982327849,3.81535649,0.570993297,2.017672151,17.1694089
fc03745d753bc341aec1cbb12be4b0071fe453c29ef04a8d3b18c76a76c20fa3,0,1,1149,2460,0.000870322,0.000870322,0.001864976,0.080426785,0.007410377,18,31,2,2011,5033,881,1.750217581,4.380330722,0.766753699,2.140992167,7.590078329
fc0660d12a065353a69cb184d242c5ccdad6d81a9c5b01910c7e1ad9fbdbf806,0,7,778,1384,0.001285347,0.001285347,0.002289473,0.016784956,0.002262534,7,31,2,3530,2296,378,4.537275064,2.951156812,0.485861183,1.778920308,11.69151671
fc069e1afec0007c0d2d900bcb19189a3c0461cc6ad0879c7d65e1380063557f,0,1,208,343,0.004807692,0.004807692,0.007966369,0.045775834,0.01887765,5,28,2,661,719,119,3.177884615,3.456730769,0.572115385,1.649038462,9.975961538
fc078b38dc0a9c13d0837dee4a0824aabd2df5e04aeb2bc9daf847f0304abe39,0,1,991,1892,0.001009082,0.001009082,0.001928467,0.067792682,0.009214288,16,31,2,1980,2510,772,1.997981837,2.532795156,0.7790111,1.909182644,10.91120081
fc0818ba7dd13710434acf1461d4a55740137a743a74308077409c47c32d5a0e,0,7,16,15,0.0625,0.0625,0.0625,0.094427083,0.019345238,4,6,2,67,15,1,4.1875,0.9375,0.0625,0.9375,7.6875
fc08c7a4236ee6ac4aec006fd4c7ba3d0cb3baabe990a3252bda6f7e942ac629,0,2,911,1482,0.001097695,0.001097695,0.001787674,0.043906933,0.004508922,46,29,2,5012,1031,715,5.501646542,1.131723381,0.784851811,1.626783754,7.563117453
fc09843e3dc9a85af512a5b77655172fd5d0b8e0e0589b49f8b0464505755dab,0,7,3712,4793,0.000269397,0.000269397,0.000347943,0.000531376,1.96E-06,368,42,2,9521,7380,1088,2.564924569,1.988146552,0.293103448,1.291217672,6.265355603
fc09e928af0aaacc0ce5ecc46775363caae900e6464249c65ac173973bbed573,0,7,182,333,0.005494505,0.005494505,0.010108676,0.057455067,0.01365076,6,32,2,1520,573,125,8.351648352,3.148351648,0.686813187,1.82967033,13.85164835
fc0a534838ae4f27b217ff67b5315a20b7143bcdc9080ae5381d7189fe44497a,0,3,112,192,0.008928571,0.008928571,0.015444015,0.04614139,0.02160919,2,29,2,591,196,34,5.276785714,1.75,0.303571429,1.714285714,10.08035714
fc0b39b8fd8f8ed55764518ca2211969fd9b125f3b312df1fabd58f7ddecffaf,0,7,297,507,0.003367003,0.003367003,0.005767131,0.021182761,0.00315751,5,26,2,2070,888,119,6.96969697,2.98989899,0.400673401,1.707070707,13.21885522
fc0c9250bbd9024eab1d55b67b00d6f18e5323f9f35b7fc6faf5cb43d305e4a9,0,7,84,104,0.011904762,0.011904762,0.01491681,0.023250398,0.001918825,11,12,2,103,156,35,1.226190476,1.857142857,0.416666667,1.238095238,5.619047619
fc0c9edf2798d7494dc15458457cfac1ba8ef63db3457c1cd6837cd707d1921c,0,7,41,56,0.024390244,0.024390244,0.034146341,0.056203395,0.005878674,3,10,2,123,60,21,3,1.463414634,0.512195122,1.365853659,8.634146341
fc0d1bd2a7090cf82cae1eb205a8cf012a2181747b632bacf7d519c2e524ccae,0,3,1021,1779,0.000979432,0.000979432,0.001708245,0.018034562,0.002712473,7,46,2,10278,3209,262,10.06660137,3.142997062,0.256611166,1.742409403,16.01958864
fc0e1bcb45f7b731ce0bf3c7ca150f8261496f3074966354455017af028d375c,0,5,196,262,0.005102041,0.005102041,0.00685505,0.02020073,0.004297556,6,27,2,1158,499,168,5.908163265,2.545918367,0.857142857,1.336734694,10.44387755
fc0e9b4ff8e1a0bc147845cc35e95ea974941fed0455cdafb1ba31bb6086636a,0,7,19,25,0.052631579,0.052631579,0.073099415,0.116302908,0.020123839,3,6,2,88,40,14,4.631578947,2.105263158,0.736842105,1.315789474,13.57894737
fc0ea21295ec217b4b6673aa5148d35edf5acf290a8b6a9de2bdd6ac6ae15441,0,1,1204,2650,0.000830565,0.000830565,0.00182959,0.080480533,0.004079066,5,29,2,3346,2563,939,2.779069767,2.128737542,0.779900332,2.200996678,13.82142857
fc0f5b154275e057cdcd6a4deb92e253321dbcd4c3fa97c92e1b59a531913fbe,0,3,24,33,0.041666667,0.041666667,0.059782609,0.115961128,0.045783926,2,11,2,80,65,18,3.333333333,2.708333333,0.75,1.375,11.58333333
fc0fe048bcbf615ae7c483f068729ca5930fb815e1439611b2841c681d3c57c9,0,7,357,568,0.00280112,0.00280112,0.004469203,0.048341244,0.006818439,47,28,2,2067,1289,243,5.789915966,3.610644258,0.680672269,1.591036415,11.81232493
fc10013a6e5cf058c75eb0b2ea82be4aaa3faf5fbeb19337505c75ddab6668ac,0,1,29,38,0.034482759,0.034482759,0.04679803,0.087305088,0.022030651,4,9,2,93,102,20,3.206896552,3.517241379,0.689655172,1.310344828,11.13793103
fc100fa79aff9f802a0d4b2616312a7bc779a9d40d991ac92189cea05ac44fda,0,3,1985,3847,0.000503778,0.000503778,0.000976832,0.068963717,0.005313005,4,97,2,16689,7210,1122,8.407556675,3.632241814,0.565239295,1.938035264,15.95062972
fc104a910b3ee8531b3bd0346a8cbee8f73b43adef35a1b1dde7ae36dc69a864,0,1,264,453,0.003787879,0.003787879,0.006524369,0.063232908,0.020778856,3,26,2,503,319,172,1.90530303,1.208333333,0.651515152,1.715909091,4.477272727
fc11048c656c6f8af7f676fbc0e15301d5a7f34704550ffe1444d6506c41b8c3,0,7,147,271,0.006802721,0.006802721,0.012626969,0.051070134,0.010730112,2,17,2,2022,821,113,13.75510204,5.585034014,0.768707483,1.843537415,23.87755102
fc1219babf27c5ae1a6f7f461668e92457ed200e08c1f43c09b190aacde51422,0,3,136,227,0.007352941,0.007352941,0.012363834,0.034262027,0.003726059,2,15,2,959,539,72,7.051470588,3.963235294,0.529411765,1.669117647,15.23529412
fc12779e93e9b8b9cb8981bf7c7bd72e735e665e91bde69803ac5bcfaae31e12,0,3,2522,5830,0.000396511,0.000396511,0.00091696,0.136470414,0.001815216,3,47,2,20927,6342,2027,8.29777954,2.514670896,0.803727201,2.311657415,12.68636003
fc12ffc4457a7967d276bc2d533b165b7c195f98e6ba29b3673ef062967be173,0,1,411,713,0.00243309,0.00243309,0.004231203,0.063675964,0.016149659,15,30,2,645,757,249,1.569343066,1.841849148,0.605839416,1.734793187,6.647201946
fc1309d7e1a54e0c09555c34cbcbb5e9dfdf2c4c09a25a51ad6e13dde78a033a,0,1,7079,14825,0.000141263,0.000141263,0.000295878,0.010735262,0.000683506,86,68,2,17995,43124,4318,2.54202571,6.091820879,0.60997316,2.094222348,14.58581721
fc13bfde080d59bab3869631c23112eed57e8fac8e1a60f328b59729029b2405,0,7,515,671,0.001941748,0.001941748,0.002534849,0.008499286,0.001662484,91,44,2,1587,1203,290,3.081553398,2.33592233,0.563106796,1.302912621,8.108737864
fc146b6f5fae03b63b39d0f23932e2150f023e8570d10eeb9d1a83d4f9a747fb,0,1,3556,7936,0.000281215,0.000281215,0.00062777,0.077056148,0.002288949,81,35,2,8988,10244,2693,2.527559055,2.880764904,0.757311586,2.231721035,7.2784027
fc1472e589c5b7410ad244df0bd97fd703cdff26f7b972c25780cc1d8d007ec2,0,7,2054,3923,0.000486855,0.000486855,0.000930313,0.070852771,0.003278042,29,99,2,19399,8204,1221,9.444498539,3.994157741,0.594449854,1.90993184,15.96884129
fc147cee7d0276396d01c66173d2f68ddb45318f66fa43da307187419f1535d5,0,7,524,1015,0.001908397,0.001908397,0.003703677,0.030662493,0.008908075,3,38,2,4579,2414,265,8.738549618,4.606870229,0.505725191,1.937022901,15.70801527
fc150750c421d33e6cf29bcaacf351ff64ad5bff6c01ec97605b34a56e34e19a,0,7,1487,2800,0.000672495,0.000672495,0.001267151,0.04695809,0.011191653,3,62,2,13841,5754,764,9.30800269,3.869535978,0.513786147,1.882985878,17.06455952
fc15faef5eaf31240469a465facb273476e6cf8c4e5e4c77d9a53f1426bcc1d9,0,3,3011,6705,0.000332116,0.000332116,0.000739812,0.120502869,0.001951472,1,90,2,35977,13679,2199,11.94852209,4.543008967,0.730322152,2.226834939,19.96014613
fc16901e6b63f5a32cc0588d7d73116dd44c32fa0358cbf6bcd625fd1d949983,0,1,35,35,0.028571429,0.028571429,0.029411765,0.04247535,0.003106697,9,7,2,39,86,12,1.114285714,2.457142857,0.342857143,1,7.628571429
fc173dfa53d1ba1b46632d7e1d91948439a951bbbd7e23951b6154313f8c6a47,0,3,1926,4184,0.000519211,0.000519211,0.001128508,0.117184235,0.003564923,1,54,2,31197,10353,1847,16.19781931,5.375389408,0.958982347,2.172377985,23.73156802
fc1795c412ca48d5ad26634ea067e7a9dfad1b68cef71f49877d841d4bc023ad,0,3,1527,3070,0.000654879,0.000654879,0.001317482,0.084816526,0.00513311,3,51,2,14704,7467,1180,9.629338572,4.889980354,0.77275704,2.010478062,19.9102816
fc186520a2b637685125da4cfddc256be24b9b93c08a9536ffea19621cbefb85,0,5,5340,9093,0.000187266,0.000187266,0.000318938,0.042471326,0.001863829,20,50,2,41321,11870,4060,7.738014981,2.222846442,0.760299625,1.702808989,11.46441948
fc191839abe3d99c439c81dce05cad259d8ec02a4edea6454d826db45ecf013b,0,8,983,871,0.001017294,0.001017294,0.000902305,0.001838452,2.43E-05,307,38,2,989,1304,570,1.006103764,1.326551373,0.579857579,0.886063072,3.410986775
fc19da17d3c49bfca52a92abf241406cdb7e4eaf5e6505bf3c8723866700c9d3,0,1,3556,7944,0.000281215,0.000281215,0.000628402,0.077693597,0.00230327,74,37,2,9076,8150,2723,2.552305962,2.291901012,0.765748031,2.233970754,6.631889764
fc1c5e746505bce9025e183bfe164c6518e839dbe865c4aacda9db95a0477712,0,1,113,201,0.008849558,0.008849558,0.015881795,0.080298633,0.024298556,4,16,2,200,447,83,1.769911504,3.955752212,0.734513274,1.778761062,9.946902655
fc1cca1a35b49152ec0365c2b9471a861c08c90719fcb7678f4110b64da24277,0,2,4050,7867,0.000246914,0.000246914,0.00047974,0.053673508,0.00150959,107,54,2,28668,5594,3549,7.078518519,1.381234568,0.876296296,1.942469136,9.585185185
fc1d5046832d8a69b7aac953b1dcae4cb68b22d6a02d6eb7295526e7b0327a1e,0,7,62,51,0.016129032,0.016129032,0.013484929,0.016921424,0.000414243,21,7,2,48,81,34,0.774193548,1.306451613,0.548387097,0.822580645,6.903225806
fc1e2da583e32fe74622888cb74ce31e890e91bff5d0459efe20ef9b95ddb21d,0,2,3112,5541,0.000321337,0.000321337,0.000572333,0.043745571,0.002881244,80,60,2,19722,4952,2338,6.337403599,1.59125964,0.751285347,1.780526992,8.99003856
fc1e885019a3a8eb4549aa4ace0f36e1946e9ac73c1d294b4793246f726b80d6,0,7,290,411,0.003448276,0.003448276,0.004903949,0.018572582,0.004056174,41,30,2,2028,855,151,6.993103448,2.948275862,0.520689655,1.417241379,13.30689655
fc1ef4b19f83d4171f620165ec65eb04fa159211bebdd1185db5851698f7258c,0,7,4004,5614,0.00024975,0.00024975,0.000350262,0.000814494,2.17E-05,178,48,2,20634,6558,2016,5.153346653,1.637862138,0.503496503,1.402097902,8.766483516
fc1fd6ecd1dbe091709901f696ed39ac217481caa57d9f90f4f91fd356f63a6e,0,6,3073,4386,0.000325415,0.000325415,0.000464606,0.021307607,0.000771554,52,50,2,0,2275,2726,0,0.740318907,0.887081028,1.427269769,6.373250895
fc201b75d47aa9355213a0c7ef4d0c05a7c0bb35233d80578b7058238189c756,0,7,1667,3387,0.00059988,0.00059988,0.001219564,0.096881771,0.004352812,2,64,2,17327,6293,1097,10.39412118,3.775044991,0.658068386,2.031793641,16.79904019
fc204f5d690bcdbc549101cf7858175142c12fc31de862fefcc20a83a83503ef,0,8,21,18,0.047619048,0.047619048,0.042857143,0.057881973,0.010526316,6,7,2,19,19,10,0.904761905,0.904761905,0.476190476,0.857142857,7.333333333
fc20b6ef1c8eefed9a00f9db213081e6ecd1fc9bf2852ea7c37365aceaf1a527,0,1,1146,1992,0.0008726,0.0008726,0.001518096,0.050446904,0.005739346,59,30,2,2479,2004,756,2.163176265,1.748691099,0.659685864,1.738219895,5.327225131
fc21f07bb9396e63852d54111d3bcf6e83851078ad682bb9dbda25ae2490adc6,0,1,1937,4455,0.000516262,0.000516262,0.00118799,0.123529015,0.003186193,9,20,2,6369,5712,1815,3.288074342,2.948890036,0.937016004,2.299948374,9.091894682
fc2264f0de495d17fabca6e6db2bc94d5ac72b6c3bc61a64be2dd29459678218,0,7,2589,5037,0.00038625,0.00038625,0.000751754,0.055358473,0.005503101,4,62,2,25345,9957,1317,9.789494013,3.845886443,0.508690614,1.945538818,17.65507918
fc22c13f4d8f16578db095a9bbb310c4a27ed32f34515d965c58828f7d77906e,0,7,4839,9246,0.000206654,0.000206654,0.000394941,0.044724359,0.001645032,25,68,2,39415,18212,2327,8.14527795,3.763587518,0.48088448,1.910725356,14.70593098
